Customer ID,Age,Gender,City,City Tier,Acquisition Channel,Product Category,Product Price (INR),Discount Applied (%),Final Order Value (INR),Delivery Time (days),Return Status,Return Reason,Customer Satisfaction Score,Repeat Purchase,Number of Previous Orders
CUST0970,55,Male,Jaipur,Tier 2,Influencer,Sofa,64308,15,54661.8,17,No,,3,Yes,5
CUST0971,21,Female,Pune,Tier 1,Email Campaign,Bed,22715,32,15446.2,10,Yes,Quality Issue,4,Yes,5
CUST0972,25,Male,Indore,Tier 2,Email Campaign,Dining Set,33256,23,25607.12,13,No,,4,Yes,7
CUST0973,23,Male,Bengaluru,Tier 1,Google Search,Storage Unit,11925,15,10136.25,4,No,,5,Yes,5
CUST0974,23,Female,Indore,Tier 2,Referral,Bed,43287,36,27703.68,7,No,,4,Yes,4
CUST0975,28,Female,Pune,Tier 1,Instagram Ad,Decor,9792,8,9008.64,5,No,,5,Yes,4
CUST0976,44,Male,Delhi,Tier 1,Referral,Storage Unit,17780,8,16357.6,14,No,,3,Yes,5
CUST0977,30,Female,Mumbai,Tier 1,Google Search,Decor,6783,23,5222.91,21,No,,2,Yes,4
CUST0978,18,Male,Pune,Tier 1,Google Search,Dining Set,20994,26,15535.56,20,Yes,Damaged,2,No,3
CUST0979,54,Male,Lucknow,Tier 2,Instagram Ad,Storage Unit,15879,15,13497.15,5,No,,4,Yes,4
CUST0980,20,Male,Bengaluru,Tier 1,Referral,Bed,48405,26,35819.7,19,Yes,Wrong Product,3,No,3
CUST0981,37,Male,Pune,Tier 1,Instagram Ad,Bed,35617,21,28137.43,19,No,,2,No,5
CUST0982,24,Male,Delhi,Tier 1,Google Search,Decor,7412,2,7263.76,4,No,,5,Yes,5
CUST0983,28,Female,Lucknow,Tier 2,Instagram Ad,Bed,21412,29,15202.52,18,No,,3,Yes,1
CUST0984,23,Female,Surat,Tier 2,Influencer,Decor,3389,36,2168.96,18,No,,2,No,5
CUST0985,33,Male,Jaipur,Tier 2,Influencer,Storage Unit,20447,25,15335.25,20,No,,2,Yes,3
CUST0986,38,Female,Jaipur,Tier 2,Instagram Ad,Storage Unit,15433,24,11729.08,19,No,,2,No,0
CUST0987,50,Male,Pune,Tier 1,Influencer,Storage Unit,25241,3,24483.77,19,No,,2,No,6
CUST0988,20,Female,Indore,Tier 2,Influencer,Dining Set,33748,15,28685.8,9,Yes,Wrong Product,4,Yes,2
CUST0989,23,Female,Delhi,Tier 1,Referral,Bed,41415,34,27333.9,17,No,,3,No,3
CUST0990,54,Male,Indore,Tier 2,Google Search,Decor,4504,38,2792.48,8,No,,4,No,1
CUST0991,48,Male,Indore,Tier 2,Email Campaign,Storage Unit,11280,36,7219.2,16,No,,2,No,1
CUST0992,51,Male,Surat,Tier 2,Influencer,Sofa,36254,16,30453.36,19,No,,2,No,10
CUST0993,26,Male,Delhi,Tier 1,Referral,Decor,2451,38,1519.62,15,No,,4,No,0
CUST0994,39,Female,Jaipur,Tier 2,Google Search,Dining Set,27695,6,26033.3,14,No,,3,No,1
CUST0995,47,Female,Pune,Tier 1,Email Campaign,Dining Set,53904,2,52825.92,20,No,,2,Yes,4
CUST0996,44,Female,Delhi,Tier 1,Google Search,Decor,5409,14,4651.74,10,No,,4,Yes,0
CUST0997,33,Female,Mumbai,Tier 1,Google Search,Sofa,37881,35,24622.65,10,Yes,Quality Issue,3,No,0
CUST0998,35,Female,Delhi,Tier 1,Influencer,Bed,17786,20,14228.8,18,Yes,Damaged,2,No,5
CUST0999,40,Female,Surat,Tier 2,Google Search,Dining Set,20837,23,16044.49,10,No,,3,Yes,5
CUST1000,41,Male,Jaipur,Tier 2,Google Search,Sofa,55191,12,48568.08,14,No,,4,Yes,8
CUST1001,41,Male,Lucknow,Tier 2,Influencer,Decor,8080,4,7756.8,17,No,,3,No,9
CUST1002,43,Male,Lucknow,Tier 2,Influencer,Dining Set,21098,0,21098.0,4,No,,5,Yes,0
CUST1003,21,Male,Jaipur,Tier 2,Referral,Dining Set,56575,12,49786.0,7,No,,4,Yes,5
CUST1004,27,Male,Surat,Tier 2,Email Campaign,Decor,2345,14,2016.7,4,No,,4,Yes,10
CUST1005,52,Male,Bengaluru,Tier 1,Email Campaign,Decor,7055,34,4656.3,19,No,,2,No,6
CUST1006,27,Male,Lucknow,Tier 2,Email Campaign,Decor,7196,36,4605.44,3,No,,5,Yes,7
CUST1007,20,Male,Surat,Tier 2,Instagram Ad,Sofa,68302,38,42347.24,5,No,,5,Yes,9
CUST1008,36,Female,Indore,Tier 2,Email Campaign,Sofa,28108,26,20799.92,3,No,,5,Yes,5
CUST1009,48,Male,Bengaluru,Tier 1,Email Campaign,Decor,1506,25,1129.5,6,No,,5,Yes,10
CUST1010,31,Male,Mumbai,Tier 1,Referral,Storage Unit,25293,19,20487.33,15,No,,3,No,2
CUST1011,21,Female,Mumbai,Tier 1,Referral,Sofa,62903,34,41515.98,16,No,,2,No,4
CUST1012,28,Male,Bengaluru,Tier 1,Email Campaign,Bed,31878,32,21677.04,9,No,,5,Yes,4
CUST1013,54,Female,Indore,Tier 2,Email Campaign,Storage Unit,23597,9,21473.27,16,No,,3,No,5
CUST1014,22,Female,Bengaluru,Tier 1,Influencer,Storage Unit,22662,35,14730.3,13,No,,3,Yes,9
CUST1015,40,Male,Surat,Tier 2,Email Campaign,Bed,49329,5,46862.55,18,No,,2,Yes,4
CUST1016,48,Male,Mumbai,Tier 1,Email Campaign,Dining Set,38605,7,35902.65,8,No,,5,Yes,3
CUST1017,29,Male,Surat,Tier 2,Google Search,Sofa,57695,13,50194.65,15,No,,2,Yes,9
CUST1018,26,Female,Indore,Tier 2,Instagram Ad,Bed,43176,15,36699.6,11,No,,4,Yes,8
CUST1019,51,Male,Lucknow,Tier 2,Email Campaign,Sofa,31530,7,29322.9,8,No,,4,Yes,7
CUST1020,53,Male,Bengaluru,Tier 1,Email Campaign,Dining Set,55190,30,38633.0,20,Yes,Changed Mind,3,No,7
CUST1021,34,Male,Pune,Tier 1,Instagram Ad,Bed,48593,19,39360.33,15,No,,4,Yes,7
CUST1022,55,Female,Pune,Tier 1,Instagram Ad,Decor,4551,1,4505.49,15,No,,4,Yes,8
CUST1023,42,Female,Pune,Tier 1,Instagram Ad,Bed,24476,34,16154.16,6,Yes,Wrong Product,5,Yes,7
CUST1024,31,Female,Delhi,Tier 1,Referral,Dining Set,39494,6,37124.36,12,No,,3,No,3
CUST1025,27,Male,Surat,Tier 2,Referral,Sofa,32502,6,30551.88,14,No,,3,No,9
CUST1026,32,Male,Jaipur,Tier 2,Influencer,Storage Unit,19698,17,16349.34,14,No,,3,Yes,8
CUST1027,32,Female,Mumbai,Tier 1,Influencer,Decor,9052,35,5883.8,16,No,,3,Yes,8
CUST1028,45,Male,Delhi,Tier 1,Instagram Ad,Decor,4646,11,4134.94,3,No,,5,Yes,4
CUST1029,54,Male,Indore,Tier 2,Instagram Ad,Sofa,64788,11,57661.32,9,No,,4,Yes,6
CUST1030,54,Female,Surat,Tier 2,Email Campaign,Bed,21387,25,16040.25,9,No,,5,Yes,8
CUST1031,50,Female,Jaipur,Tier 2,Google Search,Dining Set,33195,17,27551.85,21,No,,1,No,6
CUST1032,30,Female,Indore,Tier 2,Influencer,Bed,21177,37,13341.51,7,No,,4,Yes,7
CUST1033,30,Male,Lucknow,Tier 2,Influencer,Decor,1333,17,1106.39,20,No,,2,No,9
CUST1034,33,Female,Mumbai,Tier 1,Influencer,Dining Set,36676,31,25306.44,8,No,,4,Yes,2
CUST1035,44,Male,Surat,Tier 2,Influencer,Bed,34911,18,28627.02,4,Yes,Damaged,5,Yes,4
CUST1036,40,Male,Delhi,Tier 1,Google Search,Bed,39111,30,27377.7,6,Yes,Quality Issue,4,No,0
CUST1037,30,Female,Indore,Tier 2,Influencer,Bed,29892,15,25408.2,9,No,,4,Yes,7
CUST1038,43,Female,Lucknow,Tier 2,Google Search,Decor,8235,33,5517.45,20,No,,3,No,1
CUST1039,55,Female,Pune,Tier 1,Influencer,Storage Unit,21898,9,19927.18,7,No,,5,Yes,9
CUST1040,19,Male,Jaipur,Tier 2,Instagram Ad,Decor,7118,1,7046.82,16,No,,3,No,4
CUST1041,34,Male,Jaipur,Tier 2,Referral,Storage Unit,21665,34,14298.9,4,No,,4,Yes,3
CUST1042,34,Male,Surat,Tier 2,Instagram Ad,Bed,17466,29,12400.86,19,No,,3,No,9
CUST1043,36,Male,Delhi,Tier 1,Instagram Ad,Bed,24404,39,14886.44,9,No,,3,Yes,4
CUST1044,25,Female,Indore,Tier 2,Referral,Bed,26346,3,25555.62,18,No,,2,Yes,8
CUST1045,25,Male,Delhi,Tier 1,Influencer,Dining Set,57710,10,51939.0,8,No,,4,Yes,9
CUST1046,39,Female,Surat,Tier 2,Instagram Ad,Sofa,42266,15,35926.1,11,No,,4,Yes,6
CUST1047,18,Male,Jaipur,Tier 2,Google Search,Bed,41367,32,28129.56,21,No,,2,No,7
CUST1048,33,Male,Lucknow,Tier 2,Influencer,Dining Set,26391,34,17418.06,9,No,,4,Yes,2
CUST1049,42,Female,Bengaluru,Tier 1,Influencer,Decor,2764,19,2238.84,6,No,,3,No,5
CUST1050,52,Male,Lucknow,Tier 2,Referral,Decor,1071,26,792.54,17,No,,2,Yes,5
CUST1051,20,Male,Jaipur,Tier 2,Instagram Ad,Decor,1309,5,1243.55,16,No,,2,No,6
CUST1052,23,Female,Delhi,Tier 1,Instagram Ad,Sofa,56175,24,42693.0,17,Yes,Wrong Product,2,No,7
CUST1053,27,Male,Delhi,Tier 1,Instagram Ad,Storage Unit,16050,16,13482.0,18,No,,2,Yes,8
CUST1054,37,Female,Mumbai,Tier 1,Influencer,Bed,34280,17,28452.4,4,No,,5,Yes,7
CUST1055,32,Male,Lucknow,Tier 2,Instagram Ad,Bed,28986,2,28406.28,4,No,,5,Yes,2
CUST1056,45,Male,Indore,Tier 2,Google Search,Sofa,28998,17,24068.34,8,Yes,Changed Mind,4,Yes,10
CUST1057,53,Male,Mumbai,Tier 1,Influencer,Dining Set,21454,12,18879.52,4,No,,5,Yes,6
CUST1058,30,Female,Pune,Tier 1,Email Campaign,Storage Unit,22776,29,16170.96,16,No,,3,No,7
CUST1059,41,Female,Pune,Tier 1,Influencer,Decor,6051,26,4477.74,6,No,,4,Yes,4
CUST1060,35,Female,Jaipur,Tier 2,Referral,Storage Unit,15055,34,9936.3,19,No,,2,Yes,8
CUST1061,26,Male,Surat,Tier 2,Email Campaign,Dining Set,38215,14,32864.9,3,No,,5,Yes,8
CUST1062,27,Female,Indore,Tier 2,Instagram Ad,Dining Set,52318,6,49178.92,13,No,,3,No,7
CUST1063,38,Male,Lucknow,Tier 2,Referral,Storage Unit,15970,35,10380.5,11,Yes,Quality Issue,5,Yes,3
CUST1064,22,Female,Lucknow,Tier 2,Instagram Ad,Dining Set,21889,34,14446.74,10,No,,4,Yes,3
CUST1065,24,Female,Surat,Tier 2,Email Campaign,Dining Set,23967,38,14859.54,17,No,,3,Yes,6
CUST1066,54,Female,Indore,Tier 2,Email Campaign,Decor,7268,36,4651.52,3,No,,5,No,1
CUST1067,44,Male,Jaipur,Tier 2,Referral,Decor,3049,40,1829.4,19,No,,2,No,3
CUST1068,46,Male,Bengaluru,Tier 1,Influencer,Storage Unit,23442,17,19456.86,3,No,,5,Yes,8
CUST1069,38,Male,Bengaluru,Tier 1,Email Campaign,Storage Unit,12754,5,12116.3,11,Yes,Wrong Product,4,Yes,8
CUST1070,39,Female,Pune,Tier 1,Referral,Sofa,68481,8,63002.52,4,No,,5,Yes,6
CUST1071,54,Male,Lucknow,Tier 2,Google Search,Dining Set,43168,35,28059.2,15,Yes,Changed Mind,4,Yes,0
CUST1072,22,Male,Delhi,Tier 1,Referral,Storage Unit,27901,29,19809.71,12,No,,4,Yes,2
CUST1073,34,Female,Pune,Tier 1,Influencer,Sofa,59386,20,47508.8,3,No,,5,Yes,9
CUST1074,31,Female,Mumbai,Tier 1,Referral,Decor,2351,4,2256.96,8,No,,5,Yes,6
CUST1075,32,Female,Lucknow,Tier 2,Referral,Dining Set,48028,11,42744.92,4,Yes,Quality Issue,5,No,0
CUST1076,48,Male,Surat,Tier 2,Email Campaign,Dining Set,35693,5,33908.35,4,No,,5,Yes,8
CUST1077,50,Male,Delhi,Tier 1,Email Campaign,Storage Unit,22219,17,18441.77,11,No,,4,Yes,7
CUST1078,43,Female,Indore,Tier 2,Instagram Ad,Decor,9653,13,8398.11,18,No,,2,Yes,0
CUST1079,42,Female,Surat,Tier 2,Influencer,Bed,18534,20,14827.2,20,Yes,Changed Mind,2,No,7
CUST1080,43,Female,Pune,Tier 1,Google Search,Sofa,26749,40,16049.4,6,No,,5,No,0
CUST1081,55,Female,Surat,Tier 2,Influencer,Storage Unit,17408,19,14100.48,16,No,,3,Yes,2
CUST1082,45,Female,Lucknow,Tier 2,Influencer,Dining Set,46390,34,30617.4,10,No,,4,No,0
CUST1083,52,Female,Indore,Tier 2,Google Search,Storage Unit,13012,27,9498.76,3,No,,4,Yes,2
CUST1084,38,Male,Jaipur,Tier 2,Referral,Storage Unit,28875,1,28586.25,19,No,,2,Yes,2
CUST1085,51,Female,Surat,Tier 2,Referral,Decor,9159,4,8792.64,9,No,,5,Yes,7
CUST1086,51,Male,Mumbai,Tier 1,Google Search,Bed,32175,39,19626.75,3,No,,5,Yes,5
CUST1087,18,Female,Lucknow,Tier 2,Influencer,Storage Unit,13162,17,10924.46,10,No,,4,Yes,3
CUST1088,55,Male,Surat,Tier 2,Influencer,Storage Unit,21347,1,21133.53,17,No,,2,No,3
CUST1089,31,Male,Delhi,Tier 1,Email Campaign,Decor,8933,37,5627.79,13,Yes,Damaged,3,No,3
CUST1090,33,Female,Delhi,Tier 1,Referral,Dining Set,28662,25,21496.5,13,No,,4,Yes,3
CUST1091,35,Female,Surat,Tier 2,Referral,Sofa,60247,7,56029.71,9,Yes,Wrong Product,5,Yes,8
CUST1092,30,Male,Jaipur,Tier 2,Email Campaign,Bed,30945,33,20733.15,16,Yes,Damaged,2,No,5
CUST1093,43,Male,Mumbai,Tier 1,Influencer,Dining Set,23558,39,14370.38,3,No,,5,Yes,7
CUST1094,22,Female,Bengaluru,Tier 1,Instagram Ad,Dining Set,53247,18,43662.54,3,No,,4,Yes,2
CUST1095,54,Male,Bengaluru,Tier 1,Referral,Sofa,31143,11,27717.27,12,No,,3,No,2
CUST1096,21,Male,Lucknow,Tier 2,Instagram Ad,Sofa,38687,33,25920.29,15,Yes,Damaged,3,No,5
CUST1097,42,Female,Mumbai,Tier 1,Instagram Ad,Storage Unit,14472,23,11143.44,11,No,,4,Yes,7
CUST1098,23,Female,Lucknow,Tier 2,Email Campaign,Decor,8240,14,7086.4,9,No,,4,No,0
CUST1099,29,Male,Delhi,Tier 1,Email Campaign,Storage Unit,19047,14,16380.42,8,No,,4,Yes,2
CUST1100,38,Male,Indore,Tier 2,Instagram Ad,Decor,6413,39,3911.93,17,No,,3,No,1
CUST1101,38,Male,Bengaluru,Tier 1,Instagram Ad,Sofa,26584,36,17013.76,8,No,,4,Yes,9
CUST1102,44,Female,Indore,Tier 2,Google Search,Dining Set,40333,22,31459.74,9,No,,4,Yes,3
CUST1103,19,Female,Mumbai,Tier 1,Referral,Storage Unit,18929,19,15332.49,10,No,,4,Yes,5
CUST1104,23,Female,Indore,Tier 2,Instagram Ad,Sofa,30375,35,19743.75,16,No,,3,Yes,10
CUST1105,47,Female,Pune,Tier 1,Influencer,Bed,30233,16,25395.72,15,No,,2,Yes,4
CUST1106,47,Female,Bengaluru,Tier 1,Influencer,Decor,2976,8,2737.92,8,No,,4,Yes,10
CUST1107,31,Female,Delhi,Tier 1,Email Campaign,Sofa,47463,8,43665.96,3,No,,5,No,1
CUST1108,41,Female,Lucknow,Tier 2,Influencer,Dining Set,35754,8,32893.68,7,No,,5,Yes,4
CUST1109,39,Female,Pune,Tier 1,Influencer,Sofa,25538,3,24771.86,16,No,,3,Yes,3
CUST1110,44,Male,Delhi,Tier 1,Instagram Ad,Decor,4087,4,3923.52,4,No,,4,Yes,3
CUST1111,29,Male,Pune,Tier 1,Instagram Ad,Dining Set,21392,28,15402.24,3,Yes,Damaged,5,Yes,5
CUST1112,24,Female,Delhi,Tier 1,Email Campaign,Dining Set,35402,33,23719.34,9,No,,4,Yes,10
CUST1113,34,Male,Lucknow,Tier 2,Google Search,Storage Unit,15867,14,13645.62,12,No,,4,Yes,9
CUST1114,40,Male,Surat,Tier 2,Instagram Ad,Decor,5040,6,4737.6,18,No,,2,No,9
CUST1115,23,Male,Bengaluru,Tier 1,Instagram Ad,Decor,4667,6,4386.98,13,No,,3,No,3
CUST1116,25,Male,Bengaluru,Tier 1,Email Campaign,Decor,9167,21,7241.93,19,No,,3,No,0
CUST1117,29,Female,Delhi,Tier 1,Influencer,Storage Unit,15157,1,15005.43,4,No,,5,Yes,4
CUST1118,22,Male,Lucknow,Tier 2,Google Search,Storage Unit,20803,25,15602.25,6,No,,4,No,1
CUST1119,31,Female,Bengaluru,Tier 1,Instagram Ad,Bed,46695,39,28483.95,20,No,,1,No,5
CUST1120,27,Female,Pune,Tier 1,Referral,Storage Unit,9774,14,8405.64,20,No,,2,No,9
CUST1121,22,Female,Surat,Tier 2,Influencer,Sofa,28155,26,20834.7,10,No,,4,Yes,6
CUST1122,54,Male,Lucknow,Tier 2,Referral,Dining Set,29633,24,22521.08,21,No,,2,No,7
CUST1123,38,Male,Pune,Tier 1,Google Search,Bed,23031,7,21418.83,10,No,,4,Yes,6
CUST1124,36,Male,Surat,Tier 2,Email Campaign,Sofa,63977,28,46063.44,18,Yes,Damaged,3,Yes,0
CUST1125,43,Female,Mumbai,Tier 1,Referral,Decor,1948,40,1168.8,10,Yes,Wrong Product,3,Yes,6
CUST1126,23,Male,Surat,Tier 2,Email Campaign,Bed,41863,4,40188.48,7,No,,5,Yes,2
CUST1127,39,Female,Surat,Tier 2,Google Search,Storage Unit,24204,30,16942.8,4,No,,5,Yes,10
CUST1128,26,Male,Indore,Tier 2,Email Campaign,Bed,43730,20,34984.0,12,No,,4,Yes,5
CUST1129,51,Male,Surat,Tier 2,Influencer,Dining Set,38096,0,38096.0,9,No,,3,Yes,10
CUST1130,42,Male,Bengaluru,Tier 1,Referral,Storage Unit,21647,37,13637.61,5,No,,5,Yes,1
CUST1131,37,Female,Indore,Tier 2,Instagram Ad,Decor,5703,34,3763.98,15,Yes,Changed Mind,3,No,9
CUST1132,55,Male,Surat,Tier 2,Referral,Sofa,43397,24,32981.72,6,No,,5,Yes,8
CUST1133,25,Female,Indore,Tier 2,Instagram Ad,Decor,3562,36,2279.68,20,No,,2,Yes,6
CUST1134,31,Male,Surat,Tier 2,Google Search,Sofa,51984,4,49904.64,18,No,,3,Yes,6
CUST1135,32,Male,Jaipur,Tier 2,Google Search,Bed,31772,10,28594.8,10,No,,3,Yes,4
CUST1136,35,Male,Surat,Tier 2,Google Search,Bed,35683,24,27119.08,19,No,,2,No,9
CUST1137,52,Female,Delhi,Tier 1,Influencer,Sofa,41711,16,35037.24,9,No,,4,Yes,4
CUST1138,37,Female,Jaipur,Tier 2,Referral,Dining Set,33377,28,24031.44,5,No,,5,Yes,3
CUST1139,35,Male,Pune,Tier 1,Instagram Ad,Dining Set,30818,3,29893.46,3,No,,5,No,0
CUST1140,40,Female,Bengaluru,Tier 1,Email Campaign,Bed,21953,22,17123.34,6,No,,5,Yes,5
CUST1141,27,Male,Jaipur,Tier 2,Influencer,Decor,4914,10,4422.6,15,No,,2,Yes,1
CUST1142,50,Female,Delhi,Tier 1,Referral,Storage Unit,11599,1,11483.01,20,No,,2,No,3
CUST1143,53,Female,Bengaluru,Tier 1,Email Campaign,Storage Unit,29971,2,29371.58,10,No,,3,No,6
CUST1144,19,Male,Delhi,Tier 1,Referral,Decor,3413,8,3139.96,13,No,,4,Yes,6
CUST1145,22,Female,Delhi,Tier 1,Google Search,Dining Set,55282,14,47542.52,13,No,,3,Yes,8
CUST1146,28,Female,Indore,Tier 2,Google Search,Sofa,41731,1,41313.69,20,No,,3,Yes,2
CUST1147,53,Female,Delhi,Tier 1,Google Search,Storage Unit,12425,21,9815.75,19,No,,3,Yes,7
CUST1148,42,Male,Pune,Tier 1,Email Campaign,Bed,36311,11,32316.79,10,Yes,Quality Issue,4,Yes,7
CUST1149,36,Male,Bengaluru,Tier 1,Referral,Dining Set,44631,8,41060.52,17,No,,3,Yes,7
CUST1150,27,Male,Bengaluru,Tier 1,Referral,Bed,37107,16,31169.88,12,Yes,Quality Issue,3,No,2
CUST1151,49,Female,Indore,Tier 2,Google Search,Dining Set,36584,19,29633.04,20,No,,2,Yes,4
CUST1152,50,Female,Jaipur,Tier 2,Referral,Sofa,26787,2,26251.26,4,No,,4,Yes,3
CUST1153,51,Male,Pune,Tier 1,Instagram Ad,Bed,21866,25,16399.5,14,Yes,Wrong Product,4,Yes,3
CUST1154,49,Male,Mumbai,Tier 1,Email Campaign,Storage Unit,14820,0,14820.0,17,No,,2,Yes,7
CUST1155,32,Male,Delhi,Tier 1,Google Search,Sofa,38249,35,24861.85,3,No,,5,No,0
CUST1156,43,Female,Delhi,Tier 1,Influencer,Bed,18521,26,13705.54,19,No,,3,Yes,4
CUST1157,20,Female,Delhi,Tier 1,Referral,Storage Unit,10824,6,10174.56,15,No,,2,No,8
CUST1158,25,Male,Pune,Tier 1,Referral,Bed,46622,40,27973.2,14,No,,2,No,2
CUST1159,28,Male,Lucknow,Tier 2,Influencer,Storage Unit,19981,15,16983.85,8,Yes,Quality Issue,4,Yes,2
CUST1160,30,Female,Delhi,Tier 1,Influencer,Sofa,21376,15,18169.6,12,No,,3,No,0
CUST1161,18,Female,Mumbai,Tier 1,Google Search,Decor,9046,11,8050.94,21,No,,2,Yes,10
CUST1162,37,Male,Indore,Tier 2,Google Search,Bed,34797,33,23313.99,13,No,,3,Yes,2
CUST1163,49,Male,Delhi,Tier 1,Google Search,Sofa,33111,31,22846.59,12,Yes,Quality Issue,3,No,0
CUST1164,36,Female,Mumbai,Tier 1,Email Campaign,Storage Unit,10069,30,7048.3,9,Yes,Changed Mind,4,Yes,8
CUST1165,39,Female,Bengaluru,Tier 1,Instagram Ad,Decor,1753,3,1700.41,19,No,,2,Yes,2
CUST1166,29,Female,Jaipur,Tier 2,Google Search,Dining Set,27678,14,23803.08,3,No,,5,Yes,7
CUST1167,43,Female,Delhi,Tier 1,Referral,Storage Unit,9532,30,6672.4,13,No,,3,No,2
CUST1168,23,Male,Lucknow,Tier 2,Influencer,Sofa,69237,8,63698.04,14,No,,3,Yes,3
CUST1169,39,Female,Jaipur,Tier 2,Email Campaign,Dining Set,52052,23,40080.04,17,No,,4,Yes,4
CUST1170,51,Male,Lucknow,Tier 2,Email Campaign,Dining Set,26631,24,20239.56,18,No,,3,No,5
CUST1171,43,Male,Surat,Tier 2,Influencer,Decor,7256,16,6095.04,18,No,,2,No,2
CUST1172,27,Male,Surat,Tier 2,Instagram Ad,Sofa,44236,7,41139.48,21,No,,3,No,5
CUST1173,52,Female,Mumbai,Tier 1,Referral,Decor,7074,2,6932.52,21,No,,4,Yes,10
CUST1174,38,Male,Indore,Tier 2,Instagram Ad,Decor,6768,27,4940.64,21,No,,3,No,10
CUST1175,25,Male,Bengaluru,Tier 1,Referral,Bed,35724,16,30008.16,9,No,,4,No,0
CUST1176,31,Male,Surat,Tier 2,Email Campaign,Bed,43946,29,31201.66,17,No,,3,Yes,3
CUST1177,37,Female,Delhi,Tier 1,Email Campaign,Storage Unit,14598,26,10802.52,15,Yes,Wrong Product,3,Yes,2
CUST1178,39,Male,Surat,Tier 2,Email Campaign,Sofa,54361,38,33703.82,20,No,,2,No,1
CUST1179,19,Female,Delhi,Tier 1,Influencer,Decor,7954,17,6601.82,15,No,,3,No,0
CUST1180,38,Male,Delhi,Tier 1,Email Campaign,Sofa,66322,13,57700.14,12,No,,3,No,0
CUST1181,19,Male,Surat,Tier 2,Google Search,Sofa,57146,39,34859.06,11,No,,4,Yes,4
CUST1182,20,Male,Lucknow,Tier 2,Referral,Decor,1703,36,1089.92,11,No,,4,Yes,8
CUST1183,44,Female,Mumbai,Tier 1,Google Search,Decor,9508,32,6465.44,19,No,,1,No,1
CUST1184,20,Female,Delhi,Tier 1,Instagram Ad,Storage Unit,14037,15,11931.45,14,No,,3,No,10
CUST1185,48,Male,Jaipur,Tier 2,Google Search,Decor,7820,0,7820.0,12,No,,4,Yes,6
CUST1186,55,Male,Lucknow,Tier 2,Instagram Ad,Sofa,46193,3,44807.21,17,No,,3,No,10
CUST1187,31,Female,Jaipur,Tier 2,Referral,Bed,36529,7,33971.97,20,No,,2,No,4
CUST1188,35,Female,Jaipur,Tier 2,Referral,Storage Unit,17843,17,14809.69,14,No,,3,No,1
CUST1189,39,Male,Delhi,Tier 1,Influencer,Decor,7359,35,4783.35,6,Yes,Quality Issue,5,No,1
CUST1190,35,Male,Lucknow,Tier 2,Referral,Sofa,67234,22,52442.52,15,No,,3,No,7
CUST1191,43,Female,Pune,Tier 1,Instagram Ad,Decor,6817,4,6544.32,9,No,,4,Yes,3
CUST1192,29,Male,Mumbai,Tier 1,Referral,Bed,41732,23,32133.64,9,No,,5,Yes,8
CUST1193,46,Male,Lucknow,Tier 2,Influencer,Decor,2824,5,2682.8,4,No,,5,Yes,3
CUST1194,32,Male,Pune,Tier 1,Google Search,Storage Unit,15464,22,12061.92,15,No,,3,Yes,1
CUST1195,20,Male,Surat,Tier 2,Email Campaign,Storage Unit,22372,26,16555.28,21,No,,2,Yes,2
CUST1196,31,Female,Delhi,Tier 1,Influencer,Decor,4158,38,2577.96,11,No,,5,Yes,4
CUST1197,48,Male,Pune,Tier 1,Email Campaign,Storage Unit,12830,32,8724.4,9,No,,4,Yes,8
CUST1198,45,Male,Lucknow,Tier 2,Instagram Ad,Decor,6942,9,6317.22,18,Yes,Quality Issue,2,Yes,5
CUST1199,28,Female,Lucknow,Tier 2,Influencer,Storage Unit,11788,16,9901.92,9,No,,4,Yes,0
CUST1200,46,Male,Bengaluru,Tier 1,Instagram Ad,Sofa,24403,26,18058.22,12,No,,4,Yes,3
CUST1201,38,Male,Delhi,Tier 1,Instagram Ad,Decor,1111,9,1011.01,11,No,,3,No,0
CUST1202,50,Female,Bengaluru,Tier 1,Instagram Ad,Storage Unit,18107,14,15572.02,6,No,,5,Yes,5
CUST1203,53,Male,Bengaluru,Tier 1,Email Campaign,Dining Set,25169,1,24917.31,8,No,,4,Yes,2
CUST1204,32,Female,Mumbai,Tier 1,Instagram Ad,Sofa,30467,22,23764.26,15,No,,2,Yes,1
CUST1205,21,Female,Mumbai,Tier 1,Google Search,Storage Unit,15699,5,14914.05,10,No,,4,Yes,2
CUST1206,29,Male,Lucknow,Tier 2,Influencer,Storage Unit,17431,25,13073.25,6,No,,5,Yes,6
CUST1207,26,Male,Delhi,Tier 1,Influencer,Bed,27420,18,22484.4,6,No,,5,Yes,7
CUST1208,36,Male,Indore,Tier 2,Google Search,Bed,19132,19,15496.92,10,No,,4,Yes,4
CUST1209,34,Female,Lucknow,Tier 2,Referral,Storage Unit,16490,28,11872.8,12,No,,3,Yes,4
CUST1210,31,Male,Lucknow,Tier 2,Influencer,Storage Unit,24002,29,17041.42,5,No,,5,Yes,9
CUST1211,53,Male,Delhi,Tier 1,Email Campaign,Sofa,52646,38,32640.52,7,No,,5,Yes,3
CUST1212,28,Female,Jaipur,Tier 2,Google Search,Decor,3197,7,2973.21,17,No,,3,Yes,0
CUST1213,48,Male,Mumbai,Tier 1,Email Campaign,Decor,5111,39,3117.71,11,No,,4,Yes,4
CUST1214,47,Male,Bengaluru,Tier 1,Google Search,Storage Unit,22751,36,14560.64,5,No,,4,Yes,5
